DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN,Covid
5,핸드볼경기장,핸드볼경기장,문화예술행사,BOYZ II MEN concert in Seoul,20191214,20191215,2,8000,7010,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2019 장범준 연말 콘서트,20191228,20191231,4,6000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2019 다이나믹듀오 단독 콘서트,20191207,20191208,6,6100,5539,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,태민 콘서트,20200222,20200223,2,13500,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,빅톤 단독 콘서트,20200630,20200705,6,9000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,몬스타엑스 월드투어 앵콜콘서트,20180825,20180826,2,6850,6580,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,세븐틴 정규 3집 앨범 발매기념 쇼케이스,20190916,20190916,1,3500,,,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2019 김연우 연말 콘서트,20191228,20191229,7,10500,,,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,DJDOC 데뷔 25주년 기념 콘서트,20191229,20191231,3,16200,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 지코 콘서트,20200222,20200223,6,9200,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,*2019-20 케이윌 전국투어 콘서트 - 서울 앵콜 공연,20200303,20200308,6,8000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,*태민 콘서트,20200309,20200315,7,14100,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,*코리아개더링,20200323,20200328,6,3000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 장윤정 라이브 콘서트 - 서울,20200703,20200704,2,6000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,제14회 서울재즈페스티벌(Seoul Jazz Festival) 2020,20200929,20201004,6,25000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2018 십센치 겨울콘서트,20181229,20181230,5,6400,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,BRANDNEW YEAR 2018(브랜뉴이어 2018),20181130,20181203,4,4000,3351,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,제4회 MBN HERO CONCERT,20181121,20181123,3,4200,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,프로듀스101 시즌2 TOP11 콘서트,20171211,20171218,8,13000,30305,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,*2020장윤정서울콘서트,20200228,20200229,2,6000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 K-WORLD FESTA,20210531,20210613,14,6000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,제2회 개천문화국민대축제,20200918,20200920,3,6000,,,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,아스트로(ASTRO) World Tour Concert,20201006,20201011,6,10500,10500,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,test,20201130,20201206,6,2500,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,백예린 단독 콘서트 (가제),20220203,20220207,5,5400,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 여자친구 아시아투어 서울 콘서트,20200909,20200913,5,7400,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,(test) 임창정 전국투어 콘서트,20200910,20200913,4,3500,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 국카스텐 단독콘서트 [HAPPENING},20201203,20201206,4,7000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 CIX 단독 콘서트,20201209,20201213,5,8000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 정승환 연말 콘서트,20211214,20211219,6,6900,5217,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 이적 크리스마스 콘서트,20211220,20211226,7,4347,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 장범준 연말 콘서트,20211220,20211226,7,6900,5950,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,★서울재즈페스티발 이전 예정,20200928,20201004,7,10000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 에픽하이 단독 콘서트,20201228,20210101,5,8000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 장범준 연말 콘서트,20201221,20201227,7,12000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 SF9 콘서트,20211204,20211205,2,9450,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,THE BOYZ Concert,20211129,20211205,7,6300,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 다시 함께 K-POP콘서트,20210713,20210718,6,2000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 하성운 콘서트 Forest & in 서울,20210901,20210905,5,4730,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 굿바이 미스 콘서트,20201226,20201228,3,4000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,굿바이 미스 콘서트,20201226,20201228,3,4000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 애니송 콘서트,20210429,20210502,4,4500,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2020 서울 파크 뮤직 페스티벌,20200903,20200906,4,30000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,문화예술행사 조건표(평일1/휴일1),20211002,20211003,2,3500,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,문화예술행사 조건표(평일5/휴일2),20211005,20211011,7,7000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,문화예술행사 조건표(평일2/휴일2),20211008,20211011,4,7000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,임창정 크리스마스 콘서트,20201222,20201225,4,2000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,임창정 콘서트(가제),20201222,20201226,5,4000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 K-Meta STAge,20210914,20210926,13,6000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,BTOB 공식팬클럽 MELODY 4기 공식팬미팅,20211231,20220101,2,4400,4336,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,[THE 10 전국투어 콘서트] - 서울공연,20211231,20220102,3,3500,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,전 국민 희망의류모으기,20210408,20210410,3,1000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,전국민 희망의류모으기,20210408,20210410,3,1000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 WOODZ 단독 콘서트,20211204,20211205,2,4400,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021 WOODZ 단독 콘서트,20211211,20211212,2,4400,2229,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2021-22 Forestella Concert - The Royal in Seoul Encore Concert,20220219,20220220,2,204,4040,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2022 몬스타엑스 콘서트,20220430,20220501,2,9900,10533,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,레드벨벳 4번째 콘서트,20220319,20220320,2,6000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,아스트로 아로하 팬미팅,20220407,20220409,3,2500,3199,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,2022 성시경 팬미팅,20220414,20220416,3,4200,2608,N,내부,0
5,핸드볼경기장,핸드볼경기장,문화예술행사,빛나라 조선의 별 콘서트 - 서울,20220519,20220522,4,4400,,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전 [Hi, Story], [콩알콩알] 10월분",20171001,20171031,,190,1591,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,얼렁뚱땅 색깔공장(5월),20170501,20170531,,43820,3180,Y,내부,0
7,우리금융아트홀 연습실,,문화예술행사,얼렁뚱땅 색깔공장(6월),20170601,20170630,30,43820,3093,Y,내부,0
7,우리금융아트홀 연습실,,문화예술행사,얼렁뚱땅색깔공장 / 헬로브릭,20170901,20180228,181,44576,,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,얼렁뚱땅 색깔공장(4월),20170401,20170430,,43820,2678,Y,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전, [콩알콩알] 2월",20180201,20180228,,190,2315,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,뮤지컬 <점박이 한반도의 공룡: 새로운 낙원>,20190624,20190709,16,0,100,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,2019 육군 창작 뮤지컬 '육군의 약속' (가제),20190812,20190930,50,1100,,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,렉스,20191014,20191213,61,200,,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,얼렁뚱땅 색깔공장(8월),20170801,20170831,,43820,3000,Y,내부,0
7,우리금융아트홀 연습실,,문화예술행사,뮤지컬 잭더리퍼,20181210,20190120,42,0,60,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전, [하이스토리] 추가금",20180412,20180412,,190,,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전 [Hi, Story], [콩알콩알] 11월분",20171101,20171130,,190,4379,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전, [콩알콩알] 1월",20180101,20180131,,190,3349,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,얼렁뚱땅 색깔공장 ,20170301,20170331,,43820,2704,Y,내부,0
7,우리금융아트홀 연습실,,문화예술행사,얼렁뚱땅 색깔공장,20170301,20170831,184,43820,,Y,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전, [콩알콩알] 12",20171201,20171231,,190,3413,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,어린이 감성 체험전 <우당탕탕 아빠가 만든 놀이터>,20190418,20190622,66,5500,5000,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,모래야 놀자 [복사본],20170306,20170306,,43350,,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전 [Hi, Story], [콩알콩알] 9월분",20170901,20170930,,190,850,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전 [Hi, Story], [콩알콩알]",20170903,20180228,179,190,,N,내부,0
7,우리금융아트홀 연습실,,문화예술행사,2020 육군 창작 뮤지컬 <귀환>,20200706,20200828,54,0,,N,내부,1
8,K-아트홀,K-아트홀,순수예술공연,상주단체<로미오와줄리엣>공연,20171113,20171126,14,1400,,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,정미정 아쟁 콘서트 - 달의 노래,20190814,20190814,1,350,103,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,연극 <그을린사랑>,20181203,20181216,14,350,1435,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,상주단체공연 <소리도>,20180726,20180728,3,300,547,Y,내부,0
8,K-아트홀,K-아트홀,순수예술공연,상주단체<청춘예찬>공연,20171016,20171022,7,1400,,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,상주단체공연 <만주전선>,20180625,20180701,7,300,1333,Y,내부,0
8,K-아트홀,K-아트홀,순수예술공연,상주단체공연 <극장에서 놀자>,20180817,20180819,3,300,,Y,내부,0
8,K-아트홀,K-아트홀,순수예술공연,칼라보(colorbo)_무용공연,20170226,20170226,1,300,,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,2018 지역아동센터 특기적성지원사업 아티스트웨이 <아름다운 하모니 콘서트>,20181117,20181117,1,300,364,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,국악단 소리개의 <길> (가제),20181009,20181011,3,369,553,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,모던태권도“킥스” 시즌Ⅱ,20170411,20170827,,15000,19229,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,젊은 오광대전,20171203,20171203,1,250,235,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,상주단체공연 <길위에서 별을 만지다>,20180531,20180602,3,300,521,Y,내부,0
8,K-아트홀,K-아트홀,순수예술공연,연극공연 / 못생긴 당신 [(사)전문예술극단 특별기획공연],20191216,20191218,3,780,660,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,탈북예술가들과 공명이 함께 하는 “통일 음악이야기”,20200729,20200731,3,30,30,N,내부,1
8,K-아트홀,K-아트홀,순수예술공연,2020 서울아트마켓,20200807,20200814,8,200,200,N,내부,1
8,K-아트홀,K-아트홀,순수예술공연,연극공연 / 못생긴 당신 [(사)전문예술극단 특별기획공연],20191209,20191211,3,780,,N,내부,0
8,K-아트홀,K-아트홀,순수예술공연,상주단체공연 <골목길 햄릿>,20180827,20180909,14,300,1173,Y,내부,0
8,K-아트홀,K-아트홀,순수예술공연,창극으로 보는 땀띠 콘서트 “땀띠와 꿈을!!”,20200703,20200704,2,30,30,N,내부,1
8,K-아트홀,K-아트홀,순수예술공연,땀띠와 함께 가요,20180706,20180707,2,400,198,N,내부,0
10,뮤즈라이브,뮤즈라이브,순수예술공연,상주단체 연극만들기 <우리동네>,20180801,20180804,4,,,Y,내부,0
10,뮤즈라이브,뮤즈라이브,순수예술공연,상주단체 연극만들기 <우리동네>,20180718,20180721,4,200,,Y,내부,0
10,뮤즈라이브,뮤즈라이브,순수예술공연,상주단체 협력프로그램 <세일즈맨의 죽음>,20170929,20170930,2,150,,N,내부,0
9,올림픽홀,올림픽홀,순수예술공연,오페라미라클,20211101,20211103,3,3400,,N,내부,0
9,올림픽홀,올림픽홀,순수예술공연,오페라 '미라클',20211101,20211102,2,3000,,N,내부,0
7,우리금융아트홀,제3체육관,순수예술공연,피터팬,20210707,20210710,4,1000,,Y,내부,1
21,88잔디마당,88잔디마당,체육행사,한중일 이스포츠 대회,20210517,20210523,7,10000,,N,외부,1
25,만남의광장,만남의광장,체육행사,한중일 이스포츠 대회,20210517,20210523,7,10000,,N,외부,1
15,벨로드롬,벨로드롬,체육행사,한중일 이스포츠 대회,20210517,20210523,7,10000,,N,내부,1
9,올림픽홀,올림픽홀,체육행사,2019 전국체육대회,20191003,20191010,8,5000,2782,N,내부,0
9,올림픽홀,올림픽홀,체육행사,2020 제32회 도쿄하계올림픽대회 대한민국선수단 결단식,20200707,20200708,2,1500,,N,내부,1
9,올림픽홀,올림픽홀,체육행사,한국여성스포츠회장배 전국가족체육축전,20200613,20200613,1,80000,,N,내부,1
9,올림픽홀,올림픽홀,체육행사,2020년 KTA 관람형 태권도 대회,20200625,20200630,6,2400,,N,내부,1
9,올림픽홀,올림픽홀,체육행사,2019 전국장애인체육대회,20191011,20191019,9,5000,2100,N,내부,0
9,올림픽홀,올림픽홀,체육행사,2020년 전국장애학생 체육대회,20200517,20200522,6,2000,,N,내부,1
9,올림픽홀,올림픽홀,체육행사,2020년 전국소년체육대회,20200529,20200531,3,1000,,N,내부,1
9,올림픽홀,올림픽홀,체육행사,2020 제32회 도쿄하계올림픽대회 대한민국 선수단 결단식,20210707,20210708,2,99,180,N,내부,1
3,KSPO DOME(체조경기장),제1체육관,체육행사,2019년 전국체육대회,20191003,20191005,3,700,100,N,내부,0
3,KSPO DOME(체조경기장),제1체육관,체육행사,한중일 이스포츠 대회,20210517,20210523,7,10000,,N,내부,1
7,우리금융아트홀,제3체육관,체육행사,가. 국민과 함께하는 공정한 체육문화 만들기 결의대회,20170409,20170409,1,1180,1180,N,내부,0
7,우리금융아트홀,제3체육관,체육행사,제78회 문곡서상천배 역도경기대회,20190403,20190409,7,150,600,N,내부,0
7,우리금융아트홀,제3체육관,체육행사,2019년 전국체육대회,20191002,20191010,9,1000,4150,N,내부,0
7,우리금융아트홀,제3체육관,체육행사,제1회 동아시아역도선수권대회,20200227,20200303,6,1200,,N,내부,0
7,우리금융아트홀,제3체육관,체육행사,2020 제1회 동아시아역도 선수권대회,20200226,20200302,6,600,,N,내부,0
7,우리금융아트홀,제3체육관,체육행사,제49회 전국소년체전-역도경기,20200528,20200602,6,1000,,N,내부,1
7,우리금융아트홀,제3체육관,체육행사,2021 제1회 동아시아역도선수권대회,20210510,20210515,6,600,,N,내부,1
23,한얼광장,한얼광장,체육행사,한중일 이스포츠 대회,20210517,20210523,7,10000,,N,외부,1
5,핸드볼경기장,핸드볼경기장,체육행사,제29회 강동구청장기 생활체육 배드민턴대회,20170430,20170430,1,0,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제8회 일요신문배전국 어린이 바둑대회,20190505,20190505,1,700,1500,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제6회 일요신문배전국어린이바둑대회,20170503,20170503,,1500,1500,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2017년 제37-38차 대한태권도협회 청소년 심사대회,20171029,20171029,1,0,2119,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,한국체육대학교총장배 전국태권도대회,20170405,20170407,3,2000,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,국제 어와나 올림픽,20170428,20170429,2,6000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019년도 서울특별시태권도협회 승품(단) 심사대회,20190202,20190202,1,0,2000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018∼2019 핸드볼코리아리그,20190220,20190224,5,1000,900,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,NIKE SU19 PSKO,20190509,20190509,1,120,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제28회 송파구청장기 배드민턴대회,20180415,20180415,1,1450,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제15회 회장배 전국댄스스포츠 선수권 대회,20180427,20180430,4,1000,600,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제15회 KT&G복지재단 어르신 탁구대회,20181030,20181031,2,0,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018 자카르타팔렘방하계아시아경기대회 대한민국 선수단 결단식,20180806,20180807,2,700,700,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제7회 대한펜싱협회장배 전국남녀 클럽동호인 펜싱선수권대회,20191101,20191104,4,900,1200,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,문화체육관광부장관배 전국학생바둑대회,20190727,20190728,2,1000,1600,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제3회 송파구협회장기 배드민턴대회,20190915,20190915,1,1500,,,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제11회 KPDC 전국 댄스스포츠 선수권대회,20190511,20190512,2,1000,600,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018∼2019 핸드볼코리아리그,20190123,20190127,,1000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018~2019 핸드볼코리아리그,20190109,20190113,5,1000,1450,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 아시아 오세아니아 보치아선수권대회 코트적응훈련(보치아 국가대표),20190624,20190628,5,150,150,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018 문화체육관광부장관배 전국학생 바둑대회,20180901,20180902,2,600,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제7회 전국민참여 독도사랑 전국배드민턴대회,20181117,20181118,2,3500,800,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,선린 어린이집 한마음 운동회,20191109,20191109,1,150,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 핸드볼학교 행사,20190720,20190720,1,,70,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018 피셔 잠스트 배드민턴코리아 슈퍼토너먼트,20180406,20180408,3,0,650,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제14회 한국체육대학교총장배 전국태권도대회,20180521,20180523,3,1000,2500,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2017년도 회장배 전국 댄스스포츠 포메이션 대회,20170902,20170902,2,1000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제6회 전국민참여 독도사랑 전국배드민턴대회,20170819,20170820,2,0,1300,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제5회 피셔 잠스트-배드민턴코리아 슈퍼토너먼트,20170609,20170611,3,0,850,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,KT&G복지재단 제14회 어르신 탁구대회,20171025,20171026,2,1500,2269,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제19회 한화생명배세계 어린이 국수전 서울예선,20190630,20190630,1,1000,1300,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018 제6회 대한펜싱협회장배 전국남녀 클럽 동호인 펜싱선수권대회,20181026,20181029,4,600,1400,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제10회 KPDC 전국 댄스스포츠 선수권 대회,20181124,20181125,2,500,1500,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제18회 한화생명배 세계어린이 국수전 서울예선,20180701,20180701,1,600,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 회장배 코리아 인라인하키 챔피언십,20190905,20190909,5,1000,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,강동구청장배 배드민턴대회,20180506,20180506,1,0,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2017 경기대학교 총장기 전국태권도한마당대회(무예대회),20171029,20171029,1,1000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,서울특별시태권도협회 태권도 심사 및 태권도 대회,20190202,20190625,144,1000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제9회 KPDC 전국 댄스스포츠 선수권대회,20171111,20171112,2,800,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제17회 한화생명배 세계어린이국수전 서울예선,20170701,20170701,1,,800,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2017 제5회 대한펜싱협회장배 전국남녀클럽동호인펜싱선수권대회,20171124,20171127,4,0,920,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2018∼2019 핸드볼코리아리그,20190306,20190310,,1000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 World open 국제대회 및 제16회 회장배 전국 댄스스포츠 선수권대회,20190817,20190818,2,500,500,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제27회 송파구 배드민턴협회장기 배드민턴대회,20170909,20170909,1,0,700,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 서울 SK텔레콤국제그랑프리대회,20190424,20190429,6,1200,1600,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 서울컵 유도대회,20191108,20191110,3,1000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,강동구청배 배드민턴대회,20180414,20180414,1,0,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,세계케틀벨리프팅챔피언십대회,20171114,20171119,6,800,1800,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2017 문화체육관광부장관배 전국학생바둑대회,20170624,20170625,2,1600,820,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제27회 송파구청장기 배드민턴대회,20170409,20170409,1,0,1000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제74회 전국종별선수권대회,20190415,20190423,,1000,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제39회 서울시태권도협회장기 겸 태권도 경연대회,20190601,20190605,5,0,1250,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019년 전국체육대회,20190826,20191010,22,11000,11000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019년 전국 장애인체육대회,20191012,20191020,9,4000,3000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제31회 한국사회인 검도대회,20180713,20180715,3,2000,1500,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제32회 한국사회인검도대회,20190712,20190714,3,2000,2000,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,BISFed 2019 서울 아시아-오세아니아 지역선수권대회,20190627,20190710,12,800,1831,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 코리아오픈에어로빅대회겸 국제힙합대회,20191022,20191028,7,2600,2600,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2017 빅터코리아오픈 배드민턴대회,20170910,20170917,8,,5700,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,제14회 한국체육대학교총장배 전국태권도대회,20180511,20180513,3,1000,,,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,ROAD FC 037 & ROAD FC Young Guns33,20170106,20170108,3,2500,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,대한장애인보치아연맹 행사,20170729,20170730,2,,400,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,아시아연맹 친선 리그전및 트레이닝 캠프,20190405,20190407,3,400,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 서울SK텔레콤국제그랑프리대회,20190424,20190429,6,450,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 서울컵유도대회,20191220,20191222,3,600,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,#sk핸드볼코리아리그,20200401,20200412,12,100,,Y,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,#제20회 한화생명배 세계어린이 국수전,20200705,20200705,1,600,600,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,#2020 도쿄올림픽 아시아-오세아니아 지역예선,20200413,20200415,3,450,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,핸드볼체육대회,20200711,20200711,1,100,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,제33회한국사회인검도대회,20200731,20200802,,3000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,#2020회장배코리아인라인하키챔피언십,20200819,20200824,6,2000,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,#제18회 전국 학생 세팍타크로대회,20200925,20200927,3,100,600,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,제18회 전국 학생세팍타크로 대회(무관중),20200821,20200823,3,100,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,#2020 아시아펜싱 선수권대회,20200416,20200421,6,700,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,#2020서울컵 국제핸드볼대회,20200713,20200724,12,100,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,#2020 대학핸드볼리그,20200725,20200726,,100,,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,제3회 오텍그룹회장배 전국보치아동호인대회,20191202,20191203,2,1000,300,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,2019 핸드볼코리아,20200226,20200303,,100,,N,내부,0
5,핸드볼경기장,핸드볼경기장,체육행사,#2020 아시아펜싱 선수권대회,20200530,20200607,9,700,700,N,내부,1
5,핸드볼경기장,핸드볼경기장,체육행사,제32회 서울특별시농아인한마음체육대회,20200620,20200620,1,1500,,N,내부,1
