,DK_SS,DK_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,JS_PERSON,end_day
6736,1,9,올림픽홀,문화예술행사,20220615,2000.0,Wed
6737,1,9,올림픽홀,문화예술행사,20220616,2000.0,Thu
6738,1,9,올림픽홀,문화예술행사,20220617,2000.0,Fri
6739,1,9,올림픽홀,문화예술행사,20220618,2000.0,Sat
6740,1,9,올림픽홀,문화예술행사,20220619,2000.0,Sun
6741,1,9,올림픽홀,문화예술행사,20220620,2000.0,Mon
6742,1,9,올림픽홀,문화예술행사,20220621,2000.0,Tue
6743,1,9,올림픽홀,문화예술행사,20220622,2000.0,Wed
6744,1,9,올림픽홀,문화예술행사,20220623,2000.0,Thu
6745,1,9,올림픽홀,문화예술행사,20220624,2000.0,Fri
6746,1,9,올림픽홀,문화예술행사,20220625,2000.0,Sat
6747,1,9,올림픽홀,문화예술행사,20220626,2000.0,Sun
6748,1,9,올림픽홀,문화예술행사,20220627,2000.0,Mon
6749,1,9,올림픽홀,문화예술행사,20220628,2000.0,Tue
6750,1,9,올림픽홀,문화예술행사,20220629,2000.0,Wed
6751,1,9,올림픽홀,문화예술행사,20220630,2000.0,Thu
6752,1,9,올림픽홀,문화예술행사,20220701,2000.0,Fri
6753,1,9,올림픽홀,문화예술행사,20220702,2000.0,Sat
6754,1,9,올림픽홀,문화예술행사,20220703,2000.0,Sun
6755,1,9,올림픽홀,문화예술행사,20220704,2000.0,Mon
6756,1,9,올림픽홀,문화예술행사,20220705,2000.0,Tue
6757,1,9,올림픽홀,문화예술행사,20220706,2000.0,Wed
6758,1,9,올림픽홀,문화예술행사,20220707,2000.0,Thu
6759,1,9,올림픽홀,문화예술행사,20220708,2000.0,Fri
6760,1,9,올림픽홀,문화예술행사,20220709,2000.0,Sat
6761,1,9,올림픽홀,문화예술행사,20220710,2000.0,Sun
6762,1,9,올림픽홀,문화예술행사,20220711,2000.0,Mon
6763,1,9,올림픽홀,문화예술행사,20220712,2000.0,Tue
6764,1,9,올림픽홀,문화예술행사,20220713,2000.0,Wed
6765,1,9,올림픽홀,문화예술행사,20220714,2000.0,Thu
6766,1,9,올림픽홀,문화예술행사,20220715,2000.0,Fri
6767,1,9,올림픽홀,문화예술행사,20220716,2000.0,Sat
6768,1,9,올림픽홀,문화예술행사,20220717,2000.0,Sun
6769,1,9,올림픽홀,문화예술행사,20220718,2000.0,Mon
6770,1,9,올림픽홀,문화예술행사,20220719,2000.0,Tue
6771,1,9,올림픽홀,문화예술행사,20220720,2000.0,Wed
6772,1,9,올림픽홀,문화예술행사,20220721,2000.0,Thu
6773,1,9,올림픽홀,문화예술행사,20220722,2000.0,Fri
6774,1,9,올림픽홀,문화예술행사,20220723,2000.0,Sat
6775,1,9,올림픽홀,문화예술행사,20220724,2000.0,Sun
6776,1,9,올림픽홀,문화예술행사,20220725,2000.0,Mon
6777,1,9,올림픽홀,문화예술행사,20220726,2000.0,Tue
6778,1,9,올림픽홀,문화예술행사,20220727,2000.0,Wed
6779,1,9,올림픽홀,문화예술행사,20220728,2000.0,Thu
6780,1,9,올림픽홀,문화예술행사,20220729,2000.0,Fri
6781,1,9,올림픽홀,문화예술행사,20220730,2000.0,Sat
6782,1,9,올림픽홀,문화예술행사,20220731,2000.0,Sun
6783,1,9,올림픽홀,문화예술행사,20220801,2000.0,Mon
6784,1,9,올림픽홀,문화예술행사,20220802,2000.0,Tue
6785,1,9,올림픽홀,문화예술행사,20220803,2000.0,Wed
6786,1,9,올림픽홀,문화예술행사,20220804,2000.0,Thu
6787,1,9,올림픽홀,문화예술행사,20220805,2000.0,Fri
6788,1,9,올림픽홀,문화예술행사,20220806,2000.0,Sat
6789,1,9,올림픽홀,문화예술행사,20220807,2000.0,Sun
6790,1,9,올림픽홀,문화예술행사,20220808,2000.0,Mon
6791,1,9,올림픽홀,문화예술행사,20220809,2000.0,Tue
6792,1,9,올림픽홀,문화예술행사,20220810,2000.0,Wed
6793,1,9,올림픽홀,문화예술행사,20220811,2000.0,Thu
6794,1,9,올림픽홀,문화예술행사,20220812,2000.0,Fri
6795,1,9,올림픽홀,문화예술행사,20220813,2000.0,Sat
6796,1,9,올림픽홀,문화예술행사,20220814,2000.0,Sun
6797,1,9,올림픽홀,문화예술행사,20220815,2000.0,Mon
6798,1,9,올림픽홀,문화예술행사,20220816,2000.0,Tue
6799,1,9,올림픽홀,문화예술행사,20220817,2000.0,Wed
6800,1,9,올림픽홀,문화예술행사,20220818,2000.0,Thu
6801,1,9,올림픽홀,문화예술행사,20220819,2000.0,Fri
6802,1,9,올림픽홀,문화예술행사,20220820,2000.0,Sat
6803,1,9,올림픽홀,문화예술행사,20220821,2000.0,Sun
6804,1,9,올림픽홀,문화예술행사,20220822,2000.0,Mon
6805,1,9,올림픽홀,문화예술행사,20220823,2000.0,Tue
6806,1,9,올림픽홀,문화예술행사,20220824,2000.0,Wed
6807,1,9,올림픽홀,문화예술행사,20220825,2000.0,Thu
6808,1,9,올림픽홀,문화예술행사,20220826,2000.0,Fri
6809,1,9,올림픽홀,문화예술행사,20220827,2000.0,Sat
6810,1,9,올림픽홀,문화예술행사,20220828,2000.0,Sun
6811,1,9,올림픽홀,문화예술행사,20220829,2000.0,Mon
6812,1,9,올림픽홀,문화예술행사,20220830,2000.0,Tue
6813,1,9,올림픽홀,문화예술행사,20220831,2000.0,Wed
6814,1,9,올림픽홀,문화예술행사,20220901,2000.0,Thu
6815,1,9,올림픽홀,문화예술행사,20220902,2000.0,Fri
6816,1,9,올림픽홀,문화예술행사,20220903,2000.0,Sat
6817,1,9,올림픽홀,문화예술행사,20220904,2000.0,Sun
6818,1,9,올림픽홀,문화예술행사,20220905,2000.0,Mon
6819,1,9,올림픽홀,문화예술행사,20220906,2000.0,Tue
6820,1,9,올림픽홀,문화예술행사,20220907,2000.0,Wed
6821,1,9,올림픽홀,문화예술행사,20220908,2000.0,Thu
6822,1,9,올림픽홀,문화예술행사,20220909,2000.0,Fri
6823,1,9,올림픽홀,문화예술행사,20220910,2000.0,Sat
6824,1,9,올림픽홀,문화예술행사,20220911,2000.0,Sun
6825,1,9,올림픽홀,문화예술행사,20220912,2000.0,Mon
6826,1,9,올림픽홀,문화예술행사,20220913,2000.0,Tue
6827,1,9,올림픽홀,문화예술행사,20220914,2000.0,Wed
6828,1,9,올림픽홀,문화예술행사,20220915,2000.0,Thu
6829,1,9,올림픽홀,문화예술행사,20220916,2000.0,Fri
6830,1,9,올림픽홀,문화예술행사,20220917,2000.0,Sat
6831,1,9,올림픽홀,문화예술행사,20220918,2000.0,Sun
6832,1,9,올림픽홀,문화예술행사,20220919,2000.0,Mon
6833,1,9,올림픽홀,문화예술행사,20220920,2000.0,Tue
6834,1,9,올림픽홀,문화예술행사,20220921,2000.0,Wed
6835,1,9,올림픽홀,문화예술행사,20220922,2000.0,Thu
6836,1,9,올림픽홀,문화예술행사,20220923,2000.0,Fri
6837,1,9,올림픽홀,문화예술행사,20220924,2000.0,Sat
6838,1,9,올림픽홀,문화예술행사,20220925,2000.0,Sun
6839,1,9,올림픽홀,문화예술행사,20220926,2000.0,Mon
6840,1,9,올림픽홀,문화예술행사,20220927,2000.0,Tue
6841,1,9,올림픽홀,문화예술행사,20220928,2000.0,Wed
6842,1,9,올림픽홀,문화예술행사,20220929,2000.0,Thu
6843,1,9,올림픽홀,문화예술행사,20220930,2000.0,Fri
6844,1,3,제1체육관,문화예술행사,20211026,15000.0,Tue
6845,1,3,제1체육관,문화예술행사,20211027,15000.0,Wed
6846,1,3,제1체육관,문화예술행사,20211028,15000.0,Thu
6847,1,3,제1체육관,문화예술행사,20211029,15000.0,Fri
6848,1,3,제1체육관,문화예술행사,20211030,15000.0,Sat
6849,1,3,제1체육관,문화예술행사,20211031,15000.0,Sun
6850,1,9,올림픽홀,문화예술행사,20211119,3500.0,Fri
6851,1,9,올림픽홀,문화예술행사,20211120,3500.0,Sat
6852,1,9,올림픽홀,문화예술행사,20211121,3500.0,Sun
6853,1,3,제1체육관,문화예술행사,20211128,8000.0,Sun
6854,1,3,제1체육관,문화예술행사,20211128,11000.0,Sun
6855,1,5,핸드볼경기장,문화예술행사,20211205,9450.0,Sun
6856,1,7,제3체육관,대중공연,20211130,16095.0,Tue
6857,1,7,제3체육관,대중공연,20211201,16095.0,Wed
6858,1,7,제3체육관,대중공연,20211202,16095.0,Thu
6859,1,7,제3체육관,대중공연,20211203,16095.0,Fri
6860,1,7,제3체육관,대중공연,20211204,16095.0,Sat
6861,1,7,제3체육관,대중공연,20211205,16095.0,Sun
6862,1,7,제3체육관,대중공연,20211206,16095.0,Mon
6863,1,7,제3체육관,대중공연,20211207,16095.0,Tue
6864,1,7,제3체육관,대중공연,20211208,16095.0,Wed
6865,1,7,제3체육관,대중공연,20211209,16095.0,Thu
6866,1,7,제3체육관,대중공연,20211210,16095.0,Fri
6867,1,7,제3체육관,대중공연,20211211,16095.0,Sat
6868,1,7,제3체육관,대중공연,20211212,16095.0,Sun
6869,1,7,제3체육관,대중공연,20211213,16095.0,Mon
6870,1,7,제3체육관,대중공연,20211214,16095.0,Tue
6871,1,7,제3체육관,대중공연,20211215,16095.0,Wed
6872,1,7,제3체육관,대중공연,20211216,16095.0,Thu
6873,1,7,제3체육관,대중공연,20211217,16095.0,Fri
6874,1,7,제3체육관,대중공연,20211218,16095.0,Sat
6875,1,7,제3체육관,대중공연,20211219,16095.0,Sun
6876,1,7,제3체육관,대중공연,20211220,16095.0,Mon
6877,1,7,제3체육관,대중공연,20211221,16095.0,Tue
6878,1,7,제3체육관,대중공연,20211222,16095.0,Wed
6879,1,7,제3체육관,대중공연,20211223,16095.0,Thu
6880,1,7,제3체육관,대중공연,20211224,16095.0,Fri
6881,1,7,제3체육관,대중공연,20211225,16095.0,Sat
6882,1,7,제3체육관,대중공연,20211226,16095.0,Sun
6883,1,7,제3체육관,대중공연,20211227,16095.0,Mon
6884,1,7,제3체육관,대중공연,20211228,16095.0,Tue
6885,1,7,제3체육관,대중공연,20211229,16095.0,Wed
6886,1,7,제3체육관,대중공연,20211230,16095.0,Thu
6887,1,7,제3체육관,대중공연,20211231,16095.0,Fri
6888,1,7,제3체육관,대중공연,20220101,16095.0,Sat
6889,1,7,제3체육관,대중공연,20220102,16095.0,Sun
6890,1,3,제1체육관,문화예술행사,20211130,11000.0,Tue
6891,1,3,제1체육관,문화예술행사,20211201,11000.0,Wed
6892,1,3,제1체육관,문화예술행사,20211202,11000.0,Thu
6893,1,3,제1체육관,문화예술행사,20211203,11000.0,Fri
6894,1,3,제1체육관,문화예술행사,20211204,11000.0,Sat
6895,1,3,제1체육관,문화예술행사,20211205,11000.0,Sun
6896,1,7,제3체육관,문화예술행사,20211130,59904.0,Tue
6897,1,7,제3체육관,문화예술행사,20211201,59904.0,Wed
6898,1,7,제3체육관,문화예술행사,20211202,59904.0,Thu
6899,1,7,제3체육관,문화예술행사,20211203,59904.0,Fri
6900,1,7,제3체육관,문화예술행사,20211204,59904.0,Sat
6901,1,7,제3체육관,문화예술행사,20211205,59904.0,Sun
6902,1,7,제3체육관,문화예술행사,20211206,59904.0,Mon
6903,1,7,제3체육관,문화예술행사,20211207,59904.0,Tue
6904,1,7,제3체육관,문화예술행사,20211208,59904.0,Wed
6905,1,7,제3체육관,문화예술행사,20211209,59904.0,Thu
6906,1,7,제3체육관,문화예술행사,20211210,59904.0,Fri
6907,1,7,제3체육관,문화예술행사,20211211,59904.0,Sat
6908,1,7,제3체육관,문화예술행사,20211212,59904.0,Sun
6909,1,7,제3체육관,문화예술행사,20211213,59904.0,Mon
6910,1,7,제3체육관,문화예술행사,20211214,59904.0,Tue
6911,1,7,제3체육관,문화예술행사,20211215,59904.0,Wed
6912,1,7,제3체육관,문화예술행사,20211216,59904.0,Thu
6913,1,7,제3체육관,문화예술행사,20211217,59904.0,Fri
6914,1,7,제3체육관,문화예술행사,20211218,59904.0,Sat
6915,1,7,제3체육관,문화예술행사,20211219,59904.0,Sun
6916,1,7,제3체육관,문화예술행사,20211220,59904.0,Mon
6917,1,7,제3체육관,문화예술행사,20211221,59904.0,Tue
6918,1,7,제3체육관,문화예술행사,20211222,59904.0,Wed
6919,1,7,제3체육관,문화예술행사,20211223,59904.0,Thu
6920,1,7,제3체육관,문화예술행사,20211224,59904.0,Fri
6921,1,7,제3체육관,문화예술행사,20211225,59904.0,Sat
6922,1,7,제3체육관,문화예술행사,20211226,59904.0,Sun
6923,1,7,제3체육관,문화예술행사,20211227,59904.0,Mon
6924,1,7,제3체육관,문화예술행사,20211228,59904.0,Tue
6925,1,7,제3체육관,문화예술행사,20211229,59904.0,Wed
6926,1,7,제3체육관,문화예술행사,20211230,59904.0,Thu
6927,1,7,제3체육관,문화예술행사,20211231,59904.0,Fri
6928,1,7,제3체육관,문화예술행사,20220101,59904.0,Sat
6929,1,7,제3체육관,문화예술행사,20220102,59904.0,Sun
6930,1,7,제3체육관,문화예술행사,20220103,59904.0,Mon
6931,1,7,제3체육관,문화예술행사,20220104,59904.0,Tue
6932,1,7,제3체육관,문화예술행사,20220105,59904.0,Wed
6933,1,7,제3체육관,문화예술행사,20220106,59904.0,Thu
6934,1,7,제3체육관,문화예술행사,20220107,59904.0,Fri
6935,1,7,제3체육관,문화예술행사,20220108,59904.0,Sat
6936,1,7,제3체육관,문화예술행사,20220109,59904.0,Sun
6937,1,7,제3체육관,문화예술행사,20220110,59904.0,Mon
6938,1,7,제3체육관,문화예술행사,20220111,59904.0,Tue
6939,1,7,제3체육관,문화예술행사,20220112,59904.0,Wed
6940,1,7,제3체육관,문화예술행사,20220113,59904.0,Thu
6941,1,7,제3체육관,문화예술행사,20220114,59904.0,Fri
6942,1,7,제3체육관,문화예술행사,20220115,59904.0,Sat
6943,1,7,제3체육관,문화예술행사,20220116,59904.0,Sun
6944,1,7,제3체육관,문화예술행사,20220117,59904.0,Mon
6945,1,7,제3체육관,문화예술행사,20220118,59904.0,Tue
6946,1,7,제3체육관,문화예술행사,20220119,59904.0,Wed
6947,1,7,제3체육관,문화예술행사,20220120,59904.0,Thu
6948,1,7,제3체육관,문화예술행사,20220121,59904.0,Fri
6949,1,7,제3체육관,문화예술행사,20220122,59904.0,Sat
6950,1,7,제3체육관,문화예술행사,20220123,59904.0,Sun
6951,1,7,제3체육관,문화예술행사,20220124,59904.0,Mon
6952,1,7,제3체육관,문화예술행사,20220125,59904.0,Tue
6953,1,7,제3체육관,문화예술행사,20220126,59904.0,Wed
6954,1,7,제3체육관,문화예술행사,20220127,59904.0,Thu
6955,1,7,제3체육관,문화예술행사,20220128,59904.0,Fri
6956,1,7,제3체육관,문화예술행사,20220129,59904.0,Sat
6957,1,7,제3체육관,문화예술행사,20220130,59904.0,Sun
6958,1,7,제3체육관,문화예술행사,20220131,59904.0,Mon
6959,1,7,제3체육관,문화예술행사,20220201,59904.0,Tue
6960,1,7,제3체육관,문화예술행사,20220202,59904.0,Wed
6961,1,7,제3체육관,문화예술행사,20220203,59904.0,Thu
6962,1,7,제3체육관,문화예술행사,20220204,59904.0,Fri
6963,1,7,제3체육관,문화예술행사,20220205,59904.0,Sat
6964,1,7,제3체육관,문화예술행사,20220206,59904.0,Sun
6965,1,7,제3체육관,문화예술행사,20220207,59904.0,Mon
6966,1,7,제3체육관,문화예술행사,20220208,59904.0,Tue
6967,1,7,제3체육관,문화예술행사,20220209,59904.0,Wed
6968,1,7,제3체육관,문화예술행사,20220210,59904.0,Thu
6969,1,7,제3체육관,문화예술행사,20220211,59904.0,Fri
6970,1,7,제3체육관,문화예술행사,20220212,59904.0,Sat
6971,1,7,제3체육관,문화예술행사,20220213,59904.0,Sun
6972,1,7,제3체육관,문화예술행사,20220214,59904.0,Mon
6973,1,5,핸드볼경기장,문화예술행사,20211130,6300.0,Tue
6974,1,5,핸드볼경기장,문화예술행사,20211201,6300.0,Wed
6975,1,5,핸드볼경기장,문화예술행사,20211202,6300.0,Thu
6976,1,5,핸드볼경기장,문화예술행사,20211203,6300.0,Fri
6977,1,5,핸드볼경기장,문화예술행사,20211204,6300.0,Sat
6978,1,5,핸드볼경기장,문화예술행사,20211205,6300.0,Sun
6979,1,3,제1체육관,문화예술행사,20211217,5800.0,Fri
6980,1,3,제1체육관,문화예술행사,20211218,5800.0,Sat
6981,1,3,제1체육관,문화예술행사,20211219,5800.0,Sun
6982,1,9,올림픽홀,문화예술행사,20211217,4000.0,Fri
6983,1,9,올림픽홀,문화예술행사,20211218,4000.0,Sat
6984,1,9,올림픽홀,문화예술행사,20211219,4000.0,Sun
6985,1,3,제1체육관,문화예술행사,20211224,105872.0,Fri
6986,1,3,제1체육관,문화예술행사,20211225,105872.0,Sat
6987,1,3,제1체육관,문화예술행사,20211226,105872.0,Sun
6988,1,3,제1체육관,문화예술행사,20211227,105872.0,Mon
6989,1,3,제1체육관,문화예술행사,20211228,105872.0,Tue
6990,1,3,제1체육관,문화예술행사,20211229,105872.0,Wed
6991,1,3,제1체육관,문화예술행사,20211230,105872.0,Thu
6992,1,3,제1체육관,문화예술행사,20211231,105872.0,Fri
6993,1,3,제1체육관,문화예술행사,20220101,105872.0,Sat
6994,1,3,제1체육관,문화예술행사,20211228,10000.0,Tue
6995,1,3,제1체육관,문화예술행사,20211229,10000.0,Wed
6996,1,3,제1체육관,문화예술행사,20211230,10000.0,Thu
6997,1,3,제1체육관,문화예술행사,20211231,10000.0,Fri
6998,1,3,제1체육관,문화예술행사,20220101,10000.0,Sat
6999,1,3,제1체육관,문화예술행사,20211228,11000.0,Tue
7000,1,3,제1체육관,문화예술행사,20211229,11000.0,Wed
7001,1,3,제1체육관,문화예술행사,20211230,11000.0,Thu
7002,1,3,제1체육관,문화예술행사,20211231,11000.0,Fri
7003,1,3,제1체육관,문화예술행사,20220101,11000.0,Sat
7004,1,3,제1체육관,문화예술행사,20220102,11000.0,Sun
7005,1,9,올림픽홀,문화예술행사,20220112,6000.0,Wed
7006,1,9,올림픽홀,문화예술행사,20220113,6000.0,Thu
7007,1,3,제1체육관,문화예술행사,20211109,25000.0,Tue
7008,1,3,제1체육관,문화예술행사,20211110,25000.0,Wed
7009,1,3,제1체육관,문화예술행사,20211111,25000.0,Thu
7010,1,3,제1체육관,문화예술행사,20211112,25000.0,Fri
7011,1,3,제1체육관,문화예술행사,20211113,25000.0,Sat
7012,1,3,제1체육관,문화예술행사,20211114,25000.0,Sun
7013,1,3,제1체육관,문화예술행사,20211115,25000.0,Mon
7014,1,3,제1체육관,문화예술행사,20211116,25000.0,Tue
7015,1,3,제1체육관,문화예술행사,20211117,25000.0,Wed
7016,1,3,제1체육관,문화예술행사,20211118,25000.0,Thu
7017,1,3,제1체육관,문화예술행사,20211119,25000.0,Fri
7018,1,3,제1체육관,문화예술행사,20211120,25000.0,Sat
7019,1,3,제1체육관,문화예술행사,20211121,25000.0,Sun
7020,1,3,제1체육관,문화예술행사,20211122,25000.0,Mon
7021,1,9,올림픽홀,대중공연,20211031,3400.0,Sun
7022,1,9,올림픽홀,문화예술행사,20211114,5340.0,Sun
7023,1,3,제1체육관,문화예술행사,20211114,11000.0,Sun
7024,1,9,올림픽홀,순수예술공연,20211102,3400.0,Tue
7025,1,9,올림픽홀,순수예술공연,20211103,3400.0,Wed
7026,1,9,올림픽홀,문화예술행사,20211102,3400.0,Tue
7027,1,9,올림픽홀,문화예술행사,20211103,3400.0,Wed
7028,1,3,제1체육관,문화예술행사,20211107,16500.0,Sun
7029,1,9,올림픽홀,순수예술공연,20211102,3000.0,Tue
7030,1,3,제1체육관,문화예술행사,20211114,23488.0,Sun
7031,1,3,제1체육관,문화예술행사,20220101,105872.0,Sat
7032,1,3,제1체육관,문화예술행사,20211229,509.0,Wed
7033,1,3,제1체육관,문화예술행사,20211230,509.0,Thu
7034,1,3,제1체육관,문화예술행사,20211231,509.0,Fri
7035,1,3,제1체육관,문화예술행사,20220101,509.0,Sat
7036,1,9,올림픽홀,문화예술행사,20211230,4000.0,Thu
7037,1,9,올림픽홀,문화예술행사,20211231,4000.0,Fri
7038,1,5,핸드볼경기장,문화예술행사,20220101,3500.0,Sat
7039,1,5,핸드볼경기장,문화예술행사,20220102,3500.0,Sun
7040,1,9,올림픽홀,문화예술행사,20211114,3400.0,Sun
7041,1,9,올림픽홀,문화예술행사,20211112,200.0,Fri
7042,1,9,올림픽홀,문화예술행사,20211113,200.0,Sat
7043,1,9,올림픽홀,문화예술행사,20211114,200.0,Sun
7044,1,7,제3체육관,문화예술행사,20220104,12250.0,Tue
7045,1,7,제3체육관,문화예술행사,20220105,12250.0,Wed
7046,1,7,제3체육관,문화예술행사,20220106,12250.0,Thu
7047,1,7,제3체육관,문화예술행사,20220107,12250.0,Fri
7048,1,7,제3체육관,문화예술행사,20220108,12250.0,Sat
7049,1,7,제3체육관,문화예술행사,20220109,12250.0,Sun
7050,1,7,제3체육관,문화예술행사,20220110,12250.0,Mon
7051,1,7,제3체육관,문화예술행사,20220111,12250.0,Tue
7052,1,7,제3체육관,문화예술행사,20220112,12250.0,Wed
7053,1,7,제3체육관,문화예술행사,20220113,12250.0,Thu
7054,1,7,제3체육관,문화예술행사,20220114,12250.0,Fri
7055,1,7,제3체육관,문화예술행사,20220115,12250.0,Sat
7056,1,7,제3체육관,문화예술행사,20220116,12250.0,Sun
7057,1,7,제3체육관,문화예술행사,20220117,12250.0,Mon
7058,1,7,제3체육관,문화예술행사,20220118,12250.0,Tue
7059,1,7,제3체육관,문화예술행사,20220119,12250.0,Wed
7060,1,7,제3체육관,문화예술행사,20220120,12250.0,Thu
7061,1,7,제3체육관,문화예술행사,20220121,12250.0,Fri
7062,1,7,제3체육관,문화예술행사,20220122,12250.0,Sat
7063,1,7,제3체육관,문화예술행사,20220123,12250.0,Sun
7064,1,7,제3체육관,문화예술행사,20220104,12250.0,Tue
7065,1,7,제3체육관,문화예술행사,20220105,12250.0,Wed
7066,1,7,제3체육관,문화예술행사,20220106,12250.0,Thu
7067,1,7,제3체육관,문화예술행사,20220107,12250.0,Fri
7068,1,7,제3체육관,문화예술행사,20220108,12250.0,Sat
7069,1,7,제3체육관,문화예술행사,20220109,12250.0,Sun
7070,1,7,제3체육관,문화예술행사,20220110,12250.0,Mon
7071,1,7,제3체육관,문화예술행사,20220111,12250.0,Tue
7072,1,7,제3체육관,문화예술행사,20220112,12250.0,Wed
7073,1,7,제3체육관,문화예술행사,20220113,12250.0,Thu
7074,1,7,제3체육관,문화예술행사,20220114,12250.0,Fri
7075,1,7,제3체육관,문화예술행사,20220115,12250.0,Sat
7076,1,7,제3체육관,문화예술행사,20220116,12250.0,Sun
7077,1,7,제3체육관,문화예술행사,20220117,12250.0,Mon
7078,1,7,제3체육관,문화예술행사,20220118,12250.0,Tue
7079,1,7,제3체육관,문화예술행사,20220119,12250.0,Wed
7080,1,7,제3체육관,문화예술행사,20220120,12250.0,Thu
7081,1,7,제3체육관,문화예술행사,20220121,12250.0,Fri
7082,1,7,제3체육관,문화예술행사,20220122,12250.0,Sat
7083,1,7,제3체육관,문화예술행사,20220123,12250.0,Sun
7084,1,9,올림픽홀,문화예술행사,20220116,9000.0,Sun
7085,1,7,제3체육관,문화예술행사,20220118,38400.0,Tue
7086,1,7,제3체육관,문화예술행사,20220119,38400.0,Wed
7087,1,7,제3체육관,문화예술행사,20220120,38400.0,Thu
7088,1,7,제3체육관,문화예술행사,20220121,38400.0,Fri
7089,1,7,제3체육관,문화예술행사,20220122,38400.0,Sat
7090,1,7,제3체육관,문화예술행사,20220123,38400.0,Sun
7091,1,7,제3체육관,문화예술행사,20220124,38400.0,Mon
7092,1,7,제3체육관,문화예술행사,20220125,38400.0,Tue
7093,1,7,제3체육관,문화예술행사,20220126,38400.0,Wed
7094,1,7,제3체육관,문화예술행사,20220127,38400.0,Thu
7095,1,7,제3체육관,문화예술행사,20220128,38400.0,Fri
7096,1,7,제3체육관,문화예술행사,20220129,38400.0,Sat
7097,1,7,제3체육관,문화예술행사,20220130,38400.0,Sun
7098,1,7,제3체육관,문화예술행사,20220131,38400.0,Mon
7099,1,7,제3체육관,문화예술행사,20220201,38400.0,Tue
7100,1,7,제3체육관,문화예술행사,20220202,38400.0,Wed
7101,1,7,제3체육관,문화예술행사,20220203,38400.0,Thu
7102,1,7,제3체육관,문화예술행사,20220204,38400.0,Fri
7103,1,7,제3체육관,문화예술행사,20220205,38400.0,Sat
7104,1,7,제3체육관,문화예술행사,20220206,38400.0,Sun
7105,1,7,제3체육관,문화예술행사,20220207,38400.0,Mon
7106,1,7,제3체육관,문화예술행사,20220208,38400.0,Tue
7107,1,7,제3체육관,문화예술행사,20220209,38400.0,Wed
7108,1,7,제3체육관,문화예술행사,20220210,38400.0,Thu
7109,1,7,제3체육관,문화예술행사,20220211,38400.0,Fri
7110,1,7,제3체육관,문화예술행사,20220212,38400.0,Sat
7111,1,7,제3체육관,문화예술행사,20220213,38400.0,Sun
7112,1,7,제3체육관,문화예술행사,20220214,38400.0,Mon
7113,1,7,제3체육관,문화예술행사,20220215,38400.0,Tue
7114,1,7,제3체육관,문화예술행사,20220216,38400.0,Wed
7115,1,7,제3체육관,문화예술행사,20220217,38400.0,Thu
7116,1,7,제3체육관,문화예술행사,20220218,38400.0,Fri
7117,1,7,제3체육관,문화예술행사,20220219,38400.0,Sat
7118,1,7,제3체육관,문화예술행사,20220220,38400.0,Sun
7119,1,7,제3체육관,문화예술행사,20220221,38400.0,Mon
7120,1,7,제3체육관,문화예술행사,20220222,38400.0,Tue
7121,1,7,제3체육관,문화예술행사,20220223,38400.0,Wed
7122,1,7,제3체육관,문화예술행사,20220224,38400.0,Thu
7123,1,7,제3체육관,문화예술행사,20220225,38400.0,Fri
7124,1,7,제3체육관,문화예술행사,20220226,38400.0,Sat
7125,1,7,제3체육관,문화예술행사,20220227,38400.0,Sun
7126,1,7,제3체육관,문화예술행사,20220228,38400.0,Mon
7127,1,7,제3체육관,문화예술행사,20220301,38400.0,Tue
7128,1,9,올림픽홀,문화예술행사,20220120,2000.0,Thu
7129,1,9,올림픽홀,문화예술행사,20220121,2000.0,Fri
7130,1,9,올림픽홀,문화예술행사,20220122,2000.0,Sat
7131,1,9,올림픽홀,문화예술행사,20220123,2000.0,Sun
7132,1,9,올림픽홀,문화예술행사,20211121,3400.0,Sun
7133,1,19,평화의광장,공공행사,20211127,499.0,Sat
7134,1,5,핸드볼경기장,문화예술행사,20211205,4400.0,Sun
7135,1,9,올림픽홀,문화예술행사,20211205,3500.0,Sun
7136,1,7,제3체육관,문화예술행사,20211207,37240.0,Tue
7137,1,7,제3체육관,문화예술행사,20211208,37240.0,Wed
7138,1,7,제3체육관,문화예술행사,20211209,37240.0,Thu
7139,1,7,제3체육관,문화예술행사,20211210,37240.0,Fri
7140,1,7,제3체육관,문화예술행사,20211211,37240.0,Sat
7141,1,7,제3체육관,문화예술행사,20211212,37240.0,Sun
7142,1,7,제3체육관,문화예술행사,20211213,37240.0,Mon
7143,1,7,제3체육관,문화예술행사,20211214,37240.0,Tue
7144,1,7,제3체육관,문화예술행사,20211215,37240.0,Wed
7145,1,7,제3체육관,문화예술행사,20211216,37240.0,Thu
7146,1,7,제3체육관,문화예술행사,20211217,37240.0,Fri
7147,1,7,제3체육관,문화예술행사,20211218,37240.0,Sat
7148,1,7,제3체육관,문화예술행사,20211219,37240.0,Sun
7149,1,7,제3체육관,문화예술행사,20211220,37240.0,Mon
7150,1,7,제3체육관,문화예술행사,20211221,37240.0,Tue
7151,1,7,제3체육관,문화예술행사,20211222,37240.0,Wed
7152,1,7,제3체육관,문화예술행사,20211223,37240.0,Thu
7153,1,7,제3체육관,문화예술행사,20211224,37240.0,Fri
7154,1,7,제3체육관,문화예술행사,20211225,37240.0,Sat
